,eval_name,Precision,Type,T,Weight type,Architecture,Model,fullname,Model sha,Average ⬆️,Hub License,Hub ❤️,#Params (B),Available on the hub,MoE,Flagged,Chat Template,CO₂ cost (kg),IFEval Raw,IFEval,BBH Raw,BBH,MATH Lvl 5 Raw,MATH Lvl 5,GPQA Raw,GPQA,MUSR Raw,MUSR,MMLU-PRO Raw,MMLU-PRO,Merged,Official Providers,Upload To Hub Date,Submission Date,Generation,Base Model
3147,openai-community_gpt2-large_bfloat16,bfloat16,🟢 pretrained,🟢,Original,GPT2LMHeadModel,"<a target=""_blank"" href=""https://huggingface.co/openai-community/gpt2-large"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">openai-community/gpt2-large</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/openai-community__gpt2-large-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",openai-community/gpt2-large,32b71b12589c2f8d625668d2335a01cac3249519,5.479590375205572,mit,285,0.812,True,False,False,False,0.18046223843161893,0.20478220011790937,20.47822001179094,0.30688418760118824,3.2537905449787403,0.006797583081570998,0.6797583081570998,0.25922818791946306,1.230425055928408,0.3788645833333333,5.658072916666665,0.11419547872340426,1.5772754137115832,False,True,2022-03-02,2024-06-12,0,openai-community/gpt2-large
3148,openai-community_gpt2-medium_bfloat16,bfloat16,🟢 pretrained,🟢,Original,GPT2LMHeadModel,"<a target=""_blank"" href=""https://huggingface.co/openai-community/gpt2-medium"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">openai-community/gpt2-medium</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/openai-community__gpt2-medium-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",openai-community/gpt2-medium,6dcaa7a952f72f9298047fd5137cd6e4f05f41da,5.826811586248101,mit,166,0.38,True,False,False,False,0.12106191500059583,0.22084402718121252,22.08440271812125,0.3050280232176266,2.719972238356244,0.0030211480362537764,0.3021148036253776,0.2625838926174497,1.6778523489932917,0.3884479166666666,6.1559895833333345,0.11818484042553191,2.020537825059101,False,True,2022-03-02,2024-06-12,0,openai-community/gpt2-medium
3149,openai-community_gpt2-xl_bfloat16,bfloat16,🟢 pretrained,🟢,Original,GPT2LMHeadModel,"<a target=""_blank"" href=""https://huggingface.co/openai-community/gpt2-xl"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">openai-community/gpt2-xl</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/openai-community__gpt2-xl-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",openai-community/gpt2-xl,15ea56dee5df4983c59b2538573817e1667135e2,4.980187627399172,mit,325,1.608,True,False,False,False,0.21531369983848483,0.20385798570016445,20.385798570016444,0.30085761123260785,2.580960647452716,0.003021148036253777,0.3021148036253777,0.25838926174496646,1.1185682326621946,0.37095833333333333,4.036458333333333,0.11311502659574468,1.457225177304964,False,True,2022-03-02,2024-06-12,0,openai-community/gpt2-xl
3151,openchat_openchat-3.5-0106_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/openchat/openchat-3.5-0106"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">openchat/openchat-3.5-0106</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/openchat__openchat-3.5-0106-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",openchat/openchat-3.5-0106,ff058fda49726ecf4ea53dc1635f917cdb8ba36b,22.658683433075733,apache-2.0,351,7.242,True,False,False,True,2.354958864336844,0.5951353519771982,59.513535197719825,0.46169787083960595,24.03871121391158,0.07477341389728098,7.477341389728098,0.30788590604026844,7.718120805369126,0.42543749999999997,11.746354166666668,0.3291223404255319,25.458037825059098,False,True,2024-01-07,2024-06-27,1,mistralai/Mistral-7B-v0.1
3152,openchat_openchat-3.5-1210_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/openchat/openchat-3.5-1210"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">openchat/openchat-3.5-1210</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/openchat__openchat-3.5-1210-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",openchat/openchat-3.5-1210,801f5459b7577241500785f11c2b026912badd6e,22.69008525820593,apache-2.0,274,7.242,True,False,False,True,0.5164510603796584,0.603678240402133,60.3678240402133,0.4535356846447984,23.236296582166464,0.07628398791540786,7.628398791540786,0.3011744966442953,6.823266219239373,0.4414375,14.279687500000003,0.3142453457446808,23.805038416075647,False,True,2023-12-12,2024-06-12,1,mistralai/Mistral-7B-v0.1
3153,openchat_openchat-3.6-8b-20240522_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/openchat/openchat-3.6-8b-20240522"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">openchat/openchat-3.6-8b-20240522</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/openchat__openchat-3.6-8b-20240522-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",openchat/openchat-3.6-8b-20240522,2264eb98558978f708e88ae52afb78e43b832801,22.830377356764014,llama3,151,8.03,True,False,False,True,3.2673317125059,0.5343355629729118,53.43355629729119,0.5338412089001999,33.23293691836929,0.08308157099697885,8.308157099697885,0.3179530201342282,9.060402684563762,0.3998541666666667,8.181770833333333,0.32288896276595747,24.765440307328607,False,True,2024-05-07,2024-06-26,1,meta-llama/Meta-Llama-3-8B
3154,openchat_openchat_3.5_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/openchat/openchat_3.5"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">openchat/openchat_3.5</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/openchat__openchat_3.5-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",openchat/openchat_3.5,0fc98e324280bc4bf5d2c30ecf7b97b84fb8a19b,21.64841522838232,apache-2.0,1118,7.0,True,False,False,True,0.5012105911805675,0.5931118321608887,59.31118321608887,0.44263196862832893,21.58216684769999,0.07326283987915408,7.326283987915408,0.2986577181208054,6.487695749440718,0.4228645833333333,11.258072916666668,0.31532579787234044,23.92508865248227,False,True,2023-10-30,2024-06-12,0,openchat/openchat_3.5
3155,openchat_openchat_v3.2_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/openchat/openchat_v3.2"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">openchat/openchat_v3.2</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/openchat__openchat_v3.2-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",openchat/openchat_v3.2,acc7ce92558681e749678648189812f15c1465fe,13.845733667344602,llama2,42,13.0,True,False,False,False,5.302455051728013,0.2980558252104416,29.805582521044165,0.4330564283474314,20.32300299720885,0.013595166163141994,1.3595166163141994,0.2701342281879195,2.684563758389265,0.433625,13.103125,0.2421875,15.79861111111111,False,True,2023-07-30,2024-06-12,0,openchat/openchat_v3.2
3156,openchat_openchat_v3.2_super_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/openchat/openchat_v3.2_super"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">openchat/openchat_v3.2_super</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/openchat__openchat_v3.2_super-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",openchat/openchat_v3.2_super,9479cc37d43234a57a33628637d1aca0293d745a,12.848046302494204,llama2,35,13.0,True,False,False,False,5.027693621846664,0.2861906408329898,28.61906408329898,0.42212089838803973,19.153539587477535,0.01661631419939577,1.6616314199395772,0.26426174496644295,1.9015659955257262,0.41613541666666665,9.916927083333333,0.24251994680851063,15.83554964539007,False,True,2023-09-04,2024-06-12,0,openchat/openchat_v3.2_super
3367,refuelai_Llama-3-Refueled_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/refuelai/Llama-3-Refueled"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">refuelai/Llama-3-Refueled</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/refuelai__Llama-3-Refueled-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",refuelai/Llama-3-Refueled,ff6d1c3ba37b31d4af421951c2300f2256fb3691,22.803804801742604,cc-by-nc-4.0,192,8.03,True,False,False,True,0.8759858333778655,0.4619952836252255,46.19952836252256,0.5870766201705051,41.721971003391026,0.04380664652567976,4.380664652567976,0.29949664429530204,6.599552572706939,0.44540625,14.642447916666667,0.30950797872340424,23.278664302600472,False,True,2024-05-03,2024-06-12,0,refuelai/Llama-3-Refueled
3369,rhymes-ai_Aria_bfloat16,bfloat16,🌸 multimodal,🌸,Original,AriaForConditionalGeneration,"<a target=""_blank"" href=""https://huggingface.co/rhymes-ai/Aria"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">rhymes-ai/Aria</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/rhymes-ai__Aria-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",rhymes-ai/Aria,5cc2703b3afd585f232ec5027e9c039a2001bcec,28.35405120572536,apache-2.0,612,25.307,True,True,False,True,7.750709623214252,0.4773079872516035,47.730798725160355,0.5695312446413633,39.28149335481041,0.1623867069486405,16.238670694864048,0.3624161073825503,14.988814317673373,0.43375,14.05208333333333,0.44049202127659576,37.83244680851063,False,True,2024-09-26,2024-10-10,1,rhymes-ai/Aria (Merge)
3499,speakleash_Bielik-11B-v2_bfloat16,bfloat16,🟩 continuously pretrained,🟩,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/speakleash/Bielik-11B-v2"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">speakleash/Bielik-11B-v2</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/speakleash__Bielik-11B-v2-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",speakleash/Bielik-11B-v2,a620588280793e605d1e0b125fe2a663030206ab,15.913540466018453,apache-2.0,39,11.169,True,False,False,False,0.918733033632083,0.23810489501190177,23.810489501190176,0.49308409091594996,27.817906537862154,0.07401812688821753,7.401812688821753,0.28859060402684567,5.145413870246088,0.39244791666666673,7.555989583333338,0.3137466755319149,23.749630614657207,False,True,2024-08-26,2024-10-16,0,speakleash/Bielik-11B-v2
3500,speakleash_Bielik-11B-v2.0-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/speakleash/Bielik-11B-v2.0-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">speakleash/Bielik-11B-v2.0-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/speakleash__Bielik-11B-v2.0-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",speakleash/Bielik-11B-v2.0-Instruct,e4721e2af1152bad2e077c34375911a28aa1b8dc,24.4219930239921,apache-2.0,4,11.169,True,False,False,True,0.8884246061646348,0.5252430218486948,52.524302184869484,0.5361579931173499,33.774676263963016,0.1042296072507553,10.42296072507553,0.31711409395973156,8.948545861297541,0.4467083333333333,14.738541666666668,0.3351063829787234,26.12293144208038,False,True,2024-08-26,2024-10-16,1,speakleash/Bielik-11B-v2
3501,speakleash_Bielik-11B-v2.1-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/speakleash/Bielik-11B-v2.1-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">speakleash/Bielik-11B-v2.1-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/speakleash__Bielik-11B-v2.1-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",speakleash/Bielik-11B-v2.1-Instruct,c91776047eb235f51238a9e42f80f19e3ed114e7,22.854263857567442,apache-2.0,3,11.169,True,False,False,True,1.3056231161333907,0.5089817240477489,50.89817240477488,0.5530119844151298,36.29005304442506,0.006042296072507552,0.6042296072507553,0.337248322147651,11.633109619686799,0.4185208333333333,10.515104166666669,0.34466422872340424,27.184914302600472,False,True,2024-08-26,2024-10-16,1,speakleash/Bielik-11B-v2
3502,speakleash_Bielik-11B-v2.2-Instruct_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/speakleash/Bielik-11B-v2.2-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">speakleash/Bielik-11B-v2.2-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/speakleash__Bielik-11B-v2.2-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",speakleash/Bielik-11B-v2.2-Instruct,b5502dab61fcc5e087e72c8a120057dea78082ad,24.76930780622726,apache-2.0,58,11.169,True,False,False,True,1.4609252683619047,0.5551935531057595,55.519355310575946,0.5596561190863629,36.95804119871526,0.0755287009063444,7.552870090634441,0.3313758389261745,10.850111856823268,0.41712499999999997,10.107291666666667,0.3486535904255319,27.628176713947987,False,True,2024-08-26,2024-10-16,1,speakleash/Bielik-11B-v2
3503,speakleash_Bielik-11B-v2.3-Instruct_float16,float16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,MistralForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/speakleash/Bielik-11B-v2.3-Instruct"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">speakleash/Bielik-11B-v2.3-Instruct</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/speakleash__Bielik-11B-v2.3-Instruct-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",speakleash/Bielik-11B-v2.3-Instruct,7494fdc4d648707ea12b908d40b0ae708989b329,26.191144076712487,apache-2.0,38,11.169,True,False,False,True,0.9061419757283573,0.558290890393046,55.829089039304606,0.5662699020280031,38.062787893588194,0.08006042296072508,8.006042296072508,0.34060402684563756,12.080536912751676,0.4518229166666667,16.011197916666664,0.34441489361702127,27.157210401891252,True,True,2024-08-30,2024-10-16,1,speakleash/Bielik-11B-v2.3-Instruct (Merge)
3511,stabilityai_StableBeluga2_bfloat16,bfloat16,🔶 fine-tuned on domain-specific datasets,🔶,Original,LlamaForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/stabilityai/StableBeluga2"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">stabilityai/StableBeluga2</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/stabilityai__StableBeluga2-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",stabilityai/StableBeluga2,cb47d3db70ea3ddc2cabdeb358c303b328f65900,22.682841793144064,,884,68.977,True,False,False,False,6.254673656044013,0.37871403431783224,37.87140343178322,0.5824128134553807,41.26326112722379,0.03625377643504532,3.625377643504532,0.3162751677852349,8.83668903803132,0.47296875,18.654427083333335,0.3326130319148936,25.845892434988176,False,True,2023-07-20,2024-06-13,0,stabilityai/StableBeluga2
3512,stabilityai_stablelm-2-12b_bfloat16,bfloat16,🟢 pretrained,🟢,Original,StableLmForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/stabilityai/stablelm-2-12b"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">stabilityai/stablelm-2-12b</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/stabilityai__stablelm-2-12b-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",stabilityai/stablelm-2-12b,fead13ddbf4492970666650c3cd6f85f485411ec,13.935722477068603,other,119,12.143,True,False,False,False,1.473279224261559,0.1569214129620518,15.69214129620518,0.4508654171114765,22.685797482043984,0.0392749244712991,3.92749244712991,0.2785234899328859,3.8031319910514525,0.44788541666666665,14.485677083333334,0.3071808510638298,23.020094562647756,False,True,2024-03-21,2024-06-12,0,stabilityai/stablelm-2-12b
3513,stabilityai_stablelm-2-12b-chat_bfloat16,bfloat16,"💬 chat models (RLHF, DPO, IFT, ...)",💬,Original,StableLmForCausalLM,"<a target=""_blank"" href=""https://huggingface.co/stabilityai/stablelm-2-12b-chat"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">stabilityai/stablelm-2-12b-chat</a>  <a target=""_blank"" href=""https://huggingface.co/datasets/open-llm-leaderboard/stabilityai__stablelm-2-12b-chat-details"" style=""color: var(--link-text-color); text-decoration: underline;text-decoration-style: dotted;"">📑</a>",stabilityai/stablelm-2-12b-chat,b6b62cd451b84e848514c00fafa66d9ead9297c5,16.249477114737257,other,87,12.143,True,False,False,True,1.0880966859368317,0.4081647805600252,40.81647805600252,0.4672024731282805,25.253697090812636,0.02190332326283988,2.190332326283988,0.26677852348993286,2.2371364653243813,0.3914270833333333,7.7283854166666694,0.2734375,19.270833333333332,False,True,2024-04-04,2024-06-12,0,stabilityai/stablelm-2-12b-chat
