Model Name,URL,fullname,Parameters,arc:challenge|25,hellaswag|10,MMLU_average,MMLU_abstract_algebra,MMLU_anatomy,MMLU_astronomy,MMLU_business_ethics,MMLU_clinical_knowledge,MMLU_college_biology,MMLU_college_chemistry,MMLU_college_computer_science,MMLU_college_mathematics,MMLU_college_medicine,MMLU_college_physics,MMLU_computer_security,MMLU_conceptual_physics,MMLU_econometrics,MMLU_electrical_engineering,MMLU_elementary_mathematics,MMLU_formal_logic,MMLU_global_facts,MMLU_high_school_biology,MMLU_high_school_chemistry,MMLU_high_school_computer_science,MMLU_high_school_european_history,MMLU_high_school_geography,MMLU_high_school_government_and_politics,MMLU_high_school_macroeconomics,MMLU_high_school_mathematics,MMLU_high_school_microeconomics,MMLU_high_school_physics,MMLU_high_school_psychology,MMLU_high_school_statistics,MMLU_high_school_us_history,MMLU_high_school_world_history,MMLU_human_aging,MMLU_human_sexuality,MMLU_international_law,MMLU_jurisprudence,MMLU_logical_fallacies,MMLU_machine_learning,MMLU_management,MMLU_marketing,MMLU_medical_genetics,MMLU_miscellaneous,MMLU_moral_disputes,MMLU_moral_scenarios,MMLU_nutrition,MMLU_philosophy,MMLU_prehistory,MMLU_professional_accounting,MMLU_professional_law,MMLU_professional_medicine,MMLU_professional_psychology,MMLU_public_relations,MMLU_security_studies,MMLU_sociology,MMLU_us_foreign_policy,MMLU_virology,MMLU_world_religions
orca_mini_v2_13b,https://huggingface.co/psmathur/orca_mini_v2_13b,psmathur/orca_mini_v2_13b,13,0.537542662,0.608046206,0.498347404,0.3,0.481481481,0.5,0.48,0.547169811,0.513888889,0.31,0.44,0.31,0.416184971,0.205882353,0.63,0.391489362,0.324561404,0.475862069,0.298941799,0.293650794,0.4,0.548387097,0.354679803,0.54,0.612121212,0.601010101,0.658031088,0.433333333,0.262962963,0.415966387,0.298013245,0.64587156,0.319444444,0.676470588,0.700421941,0.573991031,0.625954198,0.669421488,0.546296296,0.552147239,0.303571429,0.718446602,0.769230769,0.56,0.707535121,0.540462428,0.291620112,0.565359477,0.52733119,0.555555556,0.35106383,0.408083442,0.522058824,0.490196078,0.590909091,0.567346939,0.676616915,0.73,0.445783133,0.730994152
Platypus2-7B,https://huggingface.co/garage-bAInd/Platypus2-7B,garage-bAInd/Platypus2-7B,7,0.510238908,0.589523999,0.498267941,0.3,0.474074074,0.480263158,0.52,0.467924528,0.513888889,0.26,0.41,0.26,0.375722543,0.235294118,0.6,0.446808511,0.315789474,0.4,0.317460317,0.293650794,0.35,0.558064516,0.418719212,0.47,0.690909091,0.601010101,0.735751295,0.443589744,0.27037037,0.504201681,0.271523179,0.688073394,0.342592593,0.656862745,0.755274262,0.591928251,0.541984733,0.694214876,0.62037037,0.595092025,0.357142857,0.669902913,0.764957265,0.54,0.683269476,0.537572254,0.30726257,0.519607843,0.604501608,0.589506173,0.386524823,0.431551499,0.455882353,0.522875817,0.6,0.52244898,0.631840796,0.7,0.391566265,0.713450292
Huginn-22b-Prototype,https://huggingface.co/The-Face-Of-Goonery/Huginn-22b-Prototype,The-Face-Of-Goonery/Huginn-22b-Prototype,22,0.529010239,0.607847042,0.498133268,0.24,0.496296296,0.493421053,0.53,0.547169811,0.513888889,0.41,0.38,0.32,0.468208092,0.303921569,0.6,0.4,0.289473684,0.462068966,0.296296296,0.373015873,0.35,0.606451613,0.39408867,0.51,0.624242424,0.656565657,0.735751295,0.5,0.281481481,0.495798319,0.291390728,0.664220183,0.365740741,0.647058824,0.64978903,0.587443946,0.572519084,0.611570248,0.592592593,0.625766871,0.294642857,0.669902913,0.709401709,0.47,0.669220945,0.560693642,0.229050279,0.568627451,0.581993569,0.527777778,0.368794326,0.359191656,0.433823529,0.464052288,0.590909091,0.571428571,0.701492537,0.69,0.385542169,0.660818713
Llama-7B-rollercoaster_v2,https://huggingface.co/ncsgobubble/Llama-7B-rollercoaster_v2,ncsgobubble/Llama-7B-rollercoaster_v2,7,0.498293515,0.597888867,0.497961798,0.29,0.474074074,0.473684211,0.54,0.528301887,0.493055556,0.34,0.43,0.36,0.393063584,0.245098039,0.55,0.45106383,0.394736842,0.510344828,0.301587302,0.238095238,0.4,0.535483871,0.39408867,0.44,0.606060606,0.595959596,0.720207254,0.453846154,0.292592593,0.449579832,0.317880795,0.691743119,0.319444444,0.676470588,0.658227848,0.578475336,0.572519084,0.611570248,0.583333333,0.552147239,0.383928571,0.650485437,0.735042735,0.55,0.689655172,0.557803468,0.258100559,0.509803922,0.604501608,0.577160494,0.393617021,0.359191656,0.514705882,0.496732026,0.581818182,0.551020408,0.646766169,0.69,0.439759036,0.730994152
CAMEL-13B-Combined-Data,https://huggingface.co/camel-ai/CAMEL-13B-Combined-Data,camel-ai/CAMEL-13B-Combined-Data,13,0.514505119,0.594801832,0.497361961,0.28,0.451851852,0.493421053,0.54,0.513207547,0.513888889,0.43,0.4,0.33,0.479768786,0.284313725,0.64,0.357446809,0.342105263,0.44137931,0.272486772,0.301587302,0.31,0.55483871,0.334975369,0.52,0.612121212,0.656565657,0.663212435,0.476923077,0.274074074,0.495798319,0.278145695,0.682568807,0.421296296,0.632352941,0.670886076,0.506726457,0.633587786,0.67768595,0.564814815,0.564417178,0.321428571,0.669902913,0.760683761,0.54,0.66155811,0.51734104,0.246927374,0.571895425,0.549839228,0.518518519,0.329787234,0.395697523,0.525735294,0.452614379,0.527272727,0.571428571,0.68159204,0.77,0.415662651,0.719298246
MultiLoRA-mmlu,https://huggingface.co/Charlie911/MultiLoRA-mmlu,Charlie911/MultiLoRA-mmlu,,0.496587031,0.580362478,0.497345242,0.32,0.451851852,0.506578947,0.51,0.516981132,0.5,0.29,0.4,0.4,0.433526012,0.166666667,0.65,0.438297872,0.289473684,0.468965517,0.285714286,0.325396825,0.31,0.535483871,0.399014778,0.46,0.63030303,0.590909091,0.704663212,0.471794872,0.240740741,0.43697479,0.271523179,0.67706422,0.393518519,0.696078431,0.687763713,0.556053812,0.58778626,0.553719008,0.564814815,0.533742331,0.4375,0.669902913,0.769230769,0.54,0.669220945,0.546242775,0.240223464,0.535947712,0.578778135,0.558641975,0.365248227,0.363754889,0.540441176,0.486928105,0.572727273,0.640816327,0.686567164,0.72,0.451807229,0.719298246
LosslessMegaCoder-llama2-7b-mini,https://huggingface.co/rombodawg/LosslessMegaCoder-llama2-7b-mini,rombodawg/LosslessMegaCoder-llama2-7b-mini,7,0.506825939,0.588129855,0.497157513,0.29,0.481481481,0.440789474,0.52,0.569811321,0.486111111,0.31,0.41,0.36,0.416184971,0.225490196,0.61,0.417021277,0.333333333,0.482758621,0.32010582,0.301587302,0.36,0.54516129,0.354679803,0.48,0.672727273,0.601010101,0.70984456,0.420512821,0.285185185,0.470588235,0.311258278,0.662385321,0.351851852,0.671568627,0.742616034,0.560538117,0.580152672,0.644628099,0.527777778,0.521472393,0.339285714,0.650485437,0.726495726,0.53,0.697318008,0.526011561,0.254748603,0.545751634,0.604501608,0.567901235,0.390070922,0.362451108,0.404411765,0.501633987,0.590909091,0.665306122,0.696517413,0.73,0.409638554,0.695906433
vicuna-7b-v1.5-PL-lora_unload,https://huggingface.co/Lajonbot/vicuna-7b-v1.5-PL-lora_unload,Lajonbot/vicuna-7b-v1.5-PL-lora_unload,7,0.498293515,0.577175861,0.496945703,0.3,0.466666667,0.5,0.51,0.516981132,0.493055556,0.33,0.43,0.36,0.439306358,0.225490196,0.66,0.45106383,0.298245614,0.462068966,0.306878307,0.341269841,0.34,0.532258065,0.354679803,0.45,0.642424242,0.601010101,0.720207254,0.433333333,0.225925926,0.43697479,0.251655629,0.686238532,0.384259259,0.681372549,0.696202532,0.600896861,0.580152672,0.561983471,0.564814815,0.521472393,0.419642857,0.611650485,0.773504274,0.57,0.684546616,0.51734104,0.265921788,0.522875817,0.575562701,0.561728395,0.375886525,0.368970013,0.514705882,0.483660131,0.618181818,0.6,0.656716418,0.73,0.439759036,0.678362573
EverythingLM-13b-V2-16k,https://huggingface.co/totally-not-an-llm/EverythingLM-13b-V2-16k,totally-not-an-llm/EverythingLM-13b-V2-16k,13,0.551194539,0.609241187,0.496866613,0.39,0.42962963,0.5,0.5,0.501886792,0.506944444,0.42,0.44,0.28,0.433526012,0.303921569,0.67,0.361702128,0.245614035,0.468965517,0.362433862,0.341269841,0.31,0.609677419,0.389162562,0.47,0.618181818,0.631313131,0.694300518,0.453846154,0.3,0.495798319,0.331125828,0.669724771,0.425925926,0.642156863,0.616033755,0.605381166,0.534351145,0.644628099,0.592592593,0.552147239,0.321428571,0.640776699,0.709401709,0.53,0.681992337,0.589595376,0.222346369,0.522875817,0.572347267,0.567901235,0.393617021,0.348761408,0.474264706,0.483660131,0.536363636,0.502040816,0.646766169,0.73,0.391566265,0.713450292
hope_for_7b_1.0v,https://huggingface.co/leonarad/hope_for_7b_1.0v,leonarad/hope_for_7b_1.0v,7,0.471843003,0.56462856,0.496803459,0.31,0.481481481,0.460526316,0.53,0.486792453,0.520833333,0.32,0.43,0.43,0.36416185,0.245098039,0.67,0.382978723,0.342105263,0.482758621,0.325396825,0.357142857,0.26,0.548387097,0.339901478,0.5,0.654545455,0.636363636,0.689119171,0.415384615,0.274074074,0.43697479,0.38410596,0.627522936,0.462962963,0.632352941,0.696202532,0.524663677,0.572519084,0.661157025,0.62037037,0.570552147,0.392857143,0.660194175,0.773504274,0.51,0.67688378,0.48265896,0.265921788,0.503267974,0.581993569,0.521604938,0.280141844,0.369621904,0.433823529,0.488562092,0.545454545,0.636734694,0.686567164,0.75,0.415662651,0.695906433
llama_chat-tv_en_luban-tv_stable_platypus2,https://huggingface.co/aqweteddy/llama_chat-tv_en_luban-tv_stable_platypus2,aqweteddy/llama_chat-tv_en_luban-tv_stable_platypus2,,0.435153584,0.466042621,0.49604119,0.29,0.474074074,0.473684211,0.53,0.532075472,0.527777778,0.33,0.43,0.29,0.479768786,0.264705882,0.67,0.425531915,0.333333333,0.420689655,0.285714286,0.341269841,0.36,0.535483871,0.384236453,0.56,0.636363636,0.651515152,0.74611399,0.515384615,0.285185185,0.470588235,0.324503311,0.649541284,0.287037037,0.578431373,0.658227848,0.573991031,0.557251908,0.603305785,0.564814815,0.570552147,0.455357143,0.669902913,0.786324786,0.53,0.673052363,0.514450867,0.415642458,0.516339869,0.520900322,0.518518519,0.386524823,0.372881356,0.404411765,0.455882353,0.590909091,0.530612245,0.572139303,0.65,0.397590361,0.701754386
WizardLM-13B-V1.1-GPTQ,https://huggingface.co/TheBloke/WizardLM-13B-V1.1-GPTQ,TheBloke/WizardLM-13B-V1.1-GPTQ,13,0.564846416,0.604262099,0.495922989,0.33,0.466666667,0.493421053,0.47,0.535849057,0.423611111,0.45,0.42,0.31,0.445086705,0.235294118,0.66,0.382978723,0.271929825,0.434482759,0.298941799,0.404761905,0.36,0.570967742,0.344827586,0.52,0.624242424,0.590909091,0.678756477,0.451282051,0.255555556,0.508403361,0.331125828,0.662385321,0.430555556,0.642156863,0.658227848,0.479820628,0.572519084,0.611570248,0.537037037,0.503067485,0.330357143,0.650485437,0.717948718,0.55,0.66155811,0.560693642,0.294972067,0.604575163,0.536977492,0.527777778,0.393617021,0.403520209,0.488970588,0.47875817,0.563636364,0.587755102,0.656716418,0.74,0.427710843,0.725146199
vicuna-7b-v1.5-lora-mixed-datasets-time-unit,https://huggingface.co/Charlie911/vicuna-7b-v1.5-lora-mixed-datasets-time-unit,Charlie911/vicuna-7b-v1.5-lora-mixed-datasets-time-unit,7,0.482081911,0.565325632,0.495846357,0.29,0.451851852,0.473684211,0.5,0.532075472,0.493055556,0.35,0.4,0.47,0.427745665,0.176470588,0.64,0.45106383,0.263157895,0.468965517,0.314814815,0.30952381,0.28,0.55483871,0.339901478,0.44,0.612121212,0.616161616,0.694300518,0.448717949,0.262962963,0.478991597,0.304635762,0.689908257,0.407407407,0.651960784,0.696202532,0.582959641,0.603053435,0.578512397,0.546296296,0.509202454,0.383928571,0.669902913,0.752136752,0.55,0.679438059,0.50867052,0.263687151,0.578431373,0.588424437,0.533950617,0.390070922,0.363754889,0.551470588,0.467320261,0.581818182,0.620408163,0.661691542,0.69,0.421686747,0.695906433
GOAT-7B-Community,https://huggingface.co/GOAT-AI/GOAT-7B-Community,GOAT-AI/GOAT-7B-Community,7,0.461604096,0.557757419,0.495833232,0.28,0.437037037,0.460526316,0.52,0.573584906,0.472222222,0.37,0.46,0.39,0.462427746,0.264705882,0.63,0.4,0.289473684,0.462068966,0.330687831,0.293650794,0.31,0.509677419,0.344827586,0.55,0.684848485,0.656565657,0.663212435,0.487179487,0.303703704,0.487394958,0.350993377,0.686238532,0.347222222,0.671568627,0.691983122,0.578475336,0.496183206,0.595041322,0.537037037,0.527607362,0.321428571,0.67961165,0.773504274,0.57,0.694763729,0.549132948,0.298324022,0.545751634,0.594855305,0.50308642,0.35106383,0.370925684,0.474264706,0.495098039,0.563636364,0.526530612,0.666666667,0.65,0.373493976,0.684210526
gemma-ko-7b-instruct-v0.50,https://huggingface.co/lemon-mint/gemma-ko-7b-instruct-v0.50,lemon-mint/gemma-ko-7b-instruct-v0.50,7,0.431740614,0.556164111,0.49576726,0.33,0.444444444,0.552631579,0.49,0.569811321,0.493055556,0.33,0.37,0.34,0.49132948,0.245098039,0.5,0.442553191,0.307017544,0.455172414,0.322751323,0.277777778,0.35,0.609677419,0.389162562,0.5,0.587878788,0.671717172,0.683937824,0.482051282,0.248148148,0.457983193,0.344370861,0.669724771,0.416666667,0.642156863,0.603375527,0.596412556,0.572519084,0.67768595,0.583333333,0.521472393,0.330357143,0.689320388,0.739316239,0.49,0.690932312,0.50867052,0.245810056,0.54248366,0.533762058,0.540123457,0.322695035,0.363102999,0.514705882,0.459150327,0.609090909,0.6,0.60199005,0.73,0.463855422,0.713450292
gemma-ko-7b-instruct-v0.52,https://huggingface.co/lemon-mint/gemma-ko-7b-instruct-v0.52,lemon-mint/gemma-ko-7b-instruct-v0.52,7,0.435153584,0.555168293,0.495701081,0.32,0.422222222,0.552631579,0.48,0.554716981,0.493055556,0.3,0.34,0.35,0.514450867,0.284313725,0.5,0.446808511,0.289473684,0.455172414,0.346560847,0.253968254,0.36,0.616129032,0.384236453,0.52,0.56969697,0.661616162,0.663212435,0.484615385,0.251851852,0.504201681,0.331125828,0.675229358,0.421296296,0.647058824,0.599156118,0.609865471,0.595419847,0.67768595,0.574074074,0.515337423,0.321428571,0.689320388,0.717948718,0.53,0.690932312,0.494219653,0.240223464,0.558823529,0.54340836,0.527777778,0.308510638,0.376140808,0.496323529,0.462418301,0.6,0.624489796,0.577114428,0.73,0.463855422,0.736842105
XwinCoder-34B,https://huggingface.co/Xwin-LM/XwinCoder-34B,Xwin-LM/XwinCoder-34B,34,0.482081911,0.555666202,0.495309463,0.32,0.37037037,0.5,0.55,0.550943396,0.451388889,0.41,0.5,0.31,0.433526012,0.382352941,0.69,0.408510638,0.368421053,0.496551724,0.338624339,0.357142857,0.34,0.54516129,0.325123153,0.59,0.563636364,0.616161616,0.683937824,0.435897436,0.355555556,0.441176471,0.344370861,0.658715596,0.328703704,0.647058824,0.679324895,0.484304933,0.549618321,0.685950413,0.537037037,0.595092025,0.339285714,0.689320388,0.735042735,0.54,0.656449553,0.511560694,0.306145251,0.503267974,0.504823151,0.478395062,0.365248227,0.358539765,0.430147059,0.421568627,0.545454545,0.563265306,0.671641791,0.68,0.403614458,0.684210526
ALMA-13B-R,https://huggingface.co/haoranxu/ALMA-13B-R,haoranxu/ALMA-13B-R,13,0.529010239,0.596793467,0.495176893,0.33,0.548148148,0.5,0.54,0.520754717,0.513888889,0.33,0.39,0.27,0.468208092,0.245098039,0.7,0.412765957,0.263157895,0.448275862,0.328042328,0.253968254,0.33,0.551612903,0.379310345,0.49,0.618181818,0.580808081,0.689119171,0.448717949,0.266666667,0.470588235,0.238410596,0.63853211,0.347222222,0.578431373,0.628691983,0.641255605,0.58778626,0.685950413,0.62037037,0.570552147,0.321428571,0.631067961,0.717948718,0.55,0.671775223,0.563583815,0.302793296,0.54248366,0.581993569,0.570987654,0.365248227,0.367014342,0.452205882,0.511437908,0.572727273,0.52244898,0.656716418,0.74,0.427710843,0.730994152
StrangeMerges_48-7B-dare_ties,https://huggingface.co/Gille/StrangeMerges_48-7B-dare_ties,Gille/StrangeMerges_48-7B-dare_ties,7,0.582764505,0.591216889,0.495117891,0.27,0.474074074,0.519736842,0.5,0.532075472,0.569444444,0.34,0.47,0.3,0.514450867,0.264705882,0.66,0.408510638,0.412280702,0.475862069,0.343915344,0.341269841,0.31,0.525806452,0.379310345,0.5,0.381818182,0.621212121,0.725388601,0.479487179,0.251851852,0.483193277,0.350993377,0.699082569,0.319444444,0.470588235,0.637130802,0.551569507,0.572519084,0.694214876,0.592592593,0.527607362,0.464285714,0.640776699,0.752136752,0.5,0.67816092,0.569364162,0.302793296,0.513071895,0.530546624,0.537037037,0.418439716,0.348109518,0.330882353,0.477124183,0.663636364,0.587755102,0.651741294,0.68,0.415662651,0.69005848
Mixtral_AI_CyberCoder,https://huggingface.co/LeroyDyer/Mixtral_AI_CyberCoder,LeroyDyer/Mixtral_AI_CyberCoder,,0.500853242,0.546903007,0.495116839,0.24,0.42962963,0.539473684,0.47,0.573584906,0.541666667,0.4,0.44,0.34,0.520231214,0.303921569,0.62,0.438297872,0.342105263,0.468965517,0.349206349,0.301587302,0.35,0.322580645,0.295566502,0.43,0.636363636,0.661616162,0.730569948,0.453846154,0.240740741,0.525210084,0.298013245,0.649541284,0.398148148,0.583333333,0.637130802,0.582959641,0.58778626,0.702479339,0.611111111,0.558282209,0.428571429,0.640776699,0.790598291,0.58,0.647509579,0.586705202,0.225698324,0.532679739,0.565916399,0.530864198,0.386524823,0.330508475,0.400735294,0.5,0.554545455,0.669387755,0.502487562,0.68,0.421686747,0.67251462
Bielik-7B-Instruct-v0.1,https://huggingface.co/speakleash/Bielik-7B-Instruct-v0.1,speakleash/Bielik-7B-Instruct-v0.1,7,0.454778157,0.528281219,0.494676393,0.33,0.459259259,0.5,0.42,0.532075472,0.493055556,0.38,0.48,0.33,0.462427746,0.323529412,0.65,0.438297872,0.289473684,0.462068966,0.338624339,0.30952381,0.3,0.606451613,0.42364532,0.5,0.654545455,0.616161616,0.626943005,0.458974359,0.266666667,0.453781513,0.304635762,0.640366972,0.37037037,0.62254902,0.679324895,0.560538117,0.557251908,0.644628099,0.518518519,0.650306748,0.357142857,0.572815534,0.752136752,0.48,0.639846743,0.523121387,0.280446927,0.568627451,0.546623794,0.540123457,0.336879433,0.380704042,0.448529412,0.465686275,0.554545455,0.551020408,0.71641791,0.75,0.463855422,0.614035088
airoboros-13b-gpt4-1.1,https://huggingface.co/jondurbin/airoboros-13b-gpt4-1.1,jondurbin/airoboros-13b-gpt4-1.1,13,0.568259386,0.638418642,0.494122908,0.35,0.481481481,0.460526316,0.52,0.505660377,0.486111111,0.36,0.42,0.28,0.456647399,0.254901961,0.65,0.412765957,0.263157895,0.4,0.267195767,0.357142857,0.36,0.567741935,0.349753695,0.49,0.636363636,0.590909091,0.663212435,0.471794872,0.248148148,0.478991597,0.264900662,0.647706422,0.310185185,0.651960784,0.708860759,0.565022422,0.58778626,0.685950413,0.555555556,0.564417178,0.330357143,0.699029126,0.747863248,0.53,0.679438059,0.543352601,0.252513966,0.558823529,0.530546624,0.540123457,0.336879433,0.395045632,0.529411765,0.509803922,0.536363636,0.546938776,0.651741294,0.81,0.427710843,0.684210526
vicuna-7b-v1.5-lora-mmlu-merged,https://huggingface.co/Charlie911/vicuna-7b-v1.5-lora-mmlu-merged,Charlie911/vicuna-7b-v1.5-lora-mmlu-merged,7,0.473549488,0.574985063,0.493893078,0.28,0.474074074,0.486842105,0.52,0.528301887,0.5,0.34,0.43,0.46,0.462427746,0.176470588,0.62,0.446808511,0.245614035,0.455172414,0.298941799,0.349206349,0.31,0.538709677,0.349753695,0.44,0.6,0.641414141,0.668393782,0.443589744,0.237037037,0.407563025,0.291390728,0.671559633,0.416666667,0.656862745,0.675105485,0.596412556,0.580152672,0.595041322,0.564814815,0.515337423,0.401785714,0.650485437,0.773504274,0.55,0.662835249,0.514450867,0.243575419,0.552287582,0.578778135,0.521604938,0.343971631,0.355280313,0.558823529,0.462418301,0.6,0.591836735,0.671641791,0.71,0.415662651,0.719298246
MythoLogic-13b,https://huggingface.co/Gryphe/MythoLogic-13b,Gryphe/MythoLogic-13b,13,0.559726962,0.618402709,0.493638517,0.32,0.451851852,0.447368421,0.5,0.498113208,0.493055556,0.35,0.36,0.33,0.433526012,0.225490196,0.62,0.417021277,0.289473684,0.427586207,0.26984127,0.404761905,0.31,0.561290323,0.36453202,0.49,0.642424242,0.611111111,0.678756477,0.469230769,0.266666667,0.487394958,0.251655629,0.660550459,0.282407407,0.637254902,0.679324895,0.538116592,0.610687023,0.619834711,0.555555556,0.564417178,0.482142857,0.660194175,0.756410256,0.59,0.683269476,0.51734104,0.237988827,0.539215686,0.530546624,0.546296296,0.368794326,0.391134289,0.496323529,0.491830065,0.563636364,0.546938776,0.686567164,0.8,0.427710843,0.701754386
GPT-JT-6B-v0,https://huggingface.co/togethercomputer/GPT-JT-6B-v0,togethercomputer/GPT-JT-6B-v0,6,0.389931741,0.496514639,0.493440523,0.41,0.659259259,0.625,0.55,0.569811321,0.576388889,0.42,0.45,0.44,0.537572254,0.31372549,0.69,0.446808511,0.368421053,0.579310345,0.267195767,0.325396825,0.41,0.487096774,0.344827586,0.53,0.424242424,0.631313131,0.621761658,0.415384615,0.225925926,0.420168067,0.298013245,0.550458716,0.365740741,0.43627451,0.485232068,0.547085202,0.641221374,0.52892562,0.601851852,0.601226994,0.446428571,0.72815534,0.61965812,0.69,0.490421456,0.471098266,0.239106145,0.496732026,0.459807074,0.524691358,0.375886525,0.342894394,0.338235294,0.401960784,0.663636364,0.530612245,0.641791045,0.75,0.481927711,0.637426901
Synthia-7B-v1.2,https://huggingface.co/migtissera/Synthia-7B-v1.2,migtissera/Synthia-7B-v1.2,7,0.514505119,0.598984266,0.493325639,0.28,0.42962963,0.473684211,0.5,0.513207547,0.506944444,0.41,0.38,0.36,0.433526012,0.215686275,0.61,0.421276596,0.245614035,0.462068966,0.298941799,0.293650794,0.39,0.529032258,0.384236453,0.42,0.715151515,0.606060606,0.751295337,0.443589744,0.277777778,0.462184874,0.291390728,0.636697248,0.384259259,0.705882353,0.696202532,0.591928251,0.557251908,0.611570248,0.546296296,0.503067485,0.464285714,0.650485437,0.760683761,0.52,0.671775223,0.537572254,0.237988827,0.532679739,0.575562701,0.552469136,0.386524823,0.380704042,0.488970588,0.496732026,0.6,0.6,0.606965174,0.66,0.385542169,0.67251462
chronos-mistral-7b,https://huggingface.co/elinas/chronos-mistral-7b,elinas/chronos-mistral-7b,7,0.527303754,0.575184226,0.49327702,0.29,0.474074074,0.447368421,0.47,0.501886792,0.527777778,0.36,0.44,0.31,0.450867052,0.274509804,0.66,0.417021277,0.333333333,0.413793103,0.317460317,0.285714286,0.23,0.593548387,0.354679803,0.58,0.624242424,0.575757576,0.699481865,0.448717949,0.303703704,0.453781513,0.311258278,0.64587156,0.398148148,0.651960784,0.599156118,0.605381166,0.488549618,0.685950413,0.546296296,0.576687117,0.428571429,0.650485437,0.799145299,0.52,0.67688378,0.462427746,0.379888268,0.509803922,0.546623794,0.546296296,0.340425532,0.363754889,0.485294118,0.473856209,0.6,0.52244898,0.592039801,0.73,0.451807229,0.69005848
Bielik-SOLAR-LIKE-10.7B-Instruct-v0.1,https://huggingface.co/TeeZee/Bielik-SOLAR-LIKE-10.7B-Instruct-v0.1,TeeZee/Bielik-SOLAR-LIKE-10.7B-Instruct-v0.1,10.7,0.45221843,0.529077873,0.493157075,0.34,0.422222222,0.493421053,0.42,0.539622642,0.486111111,0.38,0.47,0.36,0.473988439,0.31372549,0.61,0.417021277,0.315789474,0.434482759,0.354497354,0.30952381,0.28,0.622580645,0.413793103,0.49,0.654545455,0.606060606,0.601036269,0.479487179,0.285185185,0.453781513,0.324503311,0.647706422,0.430555556,0.607843137,0.662447257,0.560538117,0.564885496,0.636363636,0.537037037,0.595092025,0.348214286,0.59223301,0.756410256,0.5,0.636015326,0.534682081,0.273743017,0.558823529,0.540192926,0.521604938,0.333333333,0.37809648,0.463235294,0.473856209,0.563636364,0.551020408,0.691542289,0.74,0.43373494,0.625730994
